code,name,created_at,deleted_at,hierarchy,parent_id
4420035029,충청남도 아산시 음봉면 의식리,19950101,,3,
4420035030,충청남도 아산시 음봉면 쌍암리,19950101,,3,
4420035031,충청남도 아산시 음봉면 쌍룡리,19950101,,3,
4420035032,충청남도 아산시 음봉면 월랑리,19950101,,3,
4420035033,충청남도 아산시 음봉면 산동리,19950101,,3,
4420035034,충청남도 아산시 음봉면 덕지리,19950101,,3,
4420035035,충청남도 아산시 음봉면 동암리,19950101,,3,
4420035036,충청남도 아산시 음봉면 송촌리,19950101,,3,
4420036000,둔포면,19950101,,2,4420000000
4420036021,충청남도 아산시 둔포면 둔포리,19950101,,3,
4420036022,충청남도 아산시 둔포면 송용리,19950101,,3,
4420036023,충청남도 아산시 둔포면 시포리,19950101,,3,
4420036024,충청남도 아산시 둔포면 신법리,19950101,,3,
4420036025,충청남도 아산시 둔포면 신남리,19950101,,3,
4420036026,충청남도 아산시 둔포면 신항리,19950101,,3,
4420036027,충청남도 아산시 둔포면 관대리,19950101,,3,
4420036028,충청남도 아산시 둔포면 산전리,19950101,,3,
4420036029,충청남도 아산시 둔포면 신양리,19950101,,3,
4420036030,충청남도 아산시 둔포면 봉재리,19950101,,3,
4420036031,충청남도 아산시 둔포면 운교리,19950101,,3,
4420036032,충청남도 아산시 둔포면 석곡리,19950101,,3,
4420036033,충청남도 아산시 둔포면 운용리,19950101,,3,
4420036034,충청남도 아산시 둔포면 신왕리,19950101,,3,
4420036035,충청남도 아산시 둔포면 염작리,19950101,,3,
4420037000,영인면,19950101,,2,4420000000
4420037021,충청남도 아산시 영인면 아산리,19950101,,3,
4420037022,충청남도 아산시 영인면 상성리,19950101,,3,
4420037023,충청남도 아산시 영인면 신현리,19950101,,3,
4420037024,충청남도 아산시 영인면 월선리,19950101,,3,
4420037025,충청남도 아산시 영인면 신운리,19950101,,3,
4420037026,충청남도 아산시 영인면 백석포리,19950101,,3,
4420037027,충청남도 아산시 영인면 와우리,19950101,,3,
4420037028,충청남도 아산시 영인면 구성리,19950101,,3,
4420037029,충청남도 아산시 영인면 창용리,19950101,,3,
4420037030,충청남도 아산시 영인면 신봉리,19950101,,3,
4420037031,충청남도 아산시 영인면 성내리,19950101,,3,
4420037032,충청남도 아산시 영인면 신화리,19950101,,3,
4420037033,충청남도 아산시 영인면 역리,19950101,,3,
4420038000,인주면,19950101,,2,4420000000
4420038021,충청남도 아산시 인주면 공세리,19950101,,3,
4420038022,충청남도 아산시 인주면 모원리,19950101,,3,
4420038023,충청남도 아산시 인주면 신성리,19950101,,3,
4420038024,충청남도 아산시 인주면 걸매리,19950101,,3,
4420038025,충청남도 아산시 인주면 밀두리,19950101,,3,
4420038026,충청남도 아산시 인주면 문방리,19950101,,3,
4420038027,충청남도 아산시 인주면 대음리,19950101,,3,
4420038028,충청남도 아산시 인주면 금성리,19950101,,3,
4420038029,충청남도 아산시 인주면 해암리,19950101,,3,
4420038030,충청남도 아산시 인주면 도흥리,19950101,,3,
4420038031,충청남도 아산시 인주면 관암리,19950101,,3,
4420038032,충청남도 아산시 인주면 냉정리,19950101,,3,
4420039000,선장면,19950101,,2,4420000000
4420039021,충청남도 아산시 선장면 군덕리,19950101,,3,
4420039022,충청남도 아산시 선장면 돈포리,19950101,,3,
4420039023,충청남도 아산시 선장면 신덕리,19950101,,3,
4420039024,충청남도 아산시 선장면 대정리,19950101,,3,
4420039025,충청남도 아산시 선장면 장곳리,19950101,,3,
4420039026,충청남도 아산시 선장면 신성리,19950101,,3,
4420039027,충청남도 아산시 선장면 죽산리,19950101,,3,
4420039028,충청남도 아산시 선장면 신동리,19950101,,3,
4420039029,충청남도 아산시 선장면 선창리,19950101,,3,
4420039030,충청남도 아산시 선장면 대흥리,19950101,,3,
4420039031,충청남도 아산시 선장면 홍곳리,19950101,,3,
4420039032,충청남도 아산시 선장면 가산리,19950101,,3,
4420039033,충청남도 아산시 선장면 신문리,19950101,,3,
4420039034,충청남도 아산시 선장면 궁평리,19950101,,3,
4420039035,충청남도 아산시 선장면 채신언리,19950101,,3,
4420040000,도고면,19950101,,2,4420000000
4420040021,충청남도 아산시 도고면 신언리,19950101,,3,
4420040022,충청남도 아산시 도고면 봉농리,19950101,,3,
4420040023,충청남도 아산시 도고면 효자리,19950101,,3,
4420040024,충청남도 아산시 도고면 금산리,19950101,,3,
4420040025,충청남도 아산시 도고면 시전리,19950101,,3,
4420040026,충청남도 아산시 도고면 신유리,19950101,,3,
4420040027,충청남도 아산시 도고면 도산리,19950101,,3,
4420040028,충청남도 아산시 도고면 화천리,19950101,,3,
4420040029,충청남도 아산시 도고면 농은리,19950101,,3,
4420040030,충청남도 아산시 도고면 오암리,19950101,,3,
4420040031,충청남도 아산시 도고면 덕암리,19950101,,3,
4420040032,충청남도 아산시 도고면 석당리,19950101,,3,
4420040033,충청남도 아산시 도고면 향산리,19950101,,3,
4420040034,충청남도 아산시 도고면 와산리,19950101,,3,
4420040035,충청남도 아산시 도고면 신통리,19950101,,3,
4420040036,충청남도 아산시 도고면 기곡리,19950101,,3,
4420041000,신창면,19950101,,2,4420000000
4420041021,충청남도 아산시 신창면 오목리,19950101,,3,
4420041022,충청남도 아산시 신창면 읍내리,19950101,,3,
4420041023,충청남도 아산시 신창면 창암리,19950101,,3,
4420041024,충청남도 아산시 신창면 황산리,19950101,,3,
4420041025,충청남도 아산시 신창면 행목리,19950101,,3,
4420041026,충청남도 아산시 신창면 수장리,19950101,,3,
4420041027,충청남도 아산시 신창면 신달리,19950101,,3,
4420041028,충청남도 아산시 신창면 남성리,19950101,,3,
4420041029,충청남도 아산시 신창면 궁화리,19950101,,3,
4420041030,충청남도 아산시 신창면 가덕리,19950101,,3,
4420041031,충청남도 아산시 신창면 신곡리,19950101,,3,
4420041032,충청남도 아산시 신창면 가내리,19950101,,3,
4421000000,서산시,19890101,,1,4400000000
4421010100,읍내동,19890101,,2,4421000000
4421010200,동문동,19890101,,2,4421000000
4421010300,갈산동,19890101,,2,4421000000
4421010400,온석동,19890101,,2,4421000000
4421010500,잠홍동,19890101,,2,4421000000
4421010600,수석동,19890101,,2,4421000000
4421010700,석림동,19890101,,2,4421000000
4421010800,석남동,19890101,,2,4421000000
4421010900,예천동,19890101,,2,4421000000
4421011000,죽성동,19890101,,2,4421000000
4421011100,양대동,19890101,,2,4421000000
4421011200,오남동,19981010,,2,4421000000
4421011300,장동,19981010,,2,4421000000
4421011400,덕지천동,19981010,,2,4421000000
4421025000,대산읍,19950101,,2,4421000000
4421025021,충청남도 서산시 대산읍 대산리,19950101,,3,
4421025022,충청남도 서산시 대산읍 대로리,19950101,,3,
4421025023,충청남도 서산시 대산읍 웅도리,19950101,,3,
4421025024,충청남도 서산시 대산읍 오지리,19950101,,3,
4421025025,충청남도 서산시 대산읍 기은리,19950101,,3,
4421025027,충청남도 서산시 대산읍 대죽리,19950101,,3,
4421025028,충청남도 서산시 대산읍 화곡리,19950101,,3,
4421025029,충청남도 서산시 대산읍 운산리,19950101,,3,
4421025030,충청남도 서산시 대산읍 영탑리,19950101,,3,
4421025031,충청남도 서산시 대산읍 독곶리,20110704,,3,
4421031000,인지면,19950101,,2,4421000000
4421031021,충청남도 서산시 인지면 둔당리,19950101,,3,
4421031022,충청남도 서산시 인지면 야당리,19950101,,3,
4421031023,충청남도 서산시 인지면 모월리,19950101,,3,
4421031024,충청남도 서산시 인지면 산동리,19950101,,3,
4421031025,충청남도 서산시 인지면 애정리,19950101,,3,
4421031026,충청남도 서산시 인지면 남정리,19950101,,3,
4421031027,충청남도 서산시 인지면 화수리,19950101,,3,
4421031028,충청남도 서산시 인지면 차리,19950101,,3,
4421031029,충청남도 서산시 인지면 성리,19950101,,3,
4421031030,충청남도 서산시 인지면 풍전리,19950101,,3,
4421032000,부석면,19950101,,2,4421000000
4421032021,충청남도 서산시 부석면 가사리,19950101,,3,
4421032022,충청남도 서산시 부석면 강수리,19950101,,3,
4421032023,충청남도 서산시 부석면 송시리,19950101,,3,
4421032024,충청남도 서산시 부석면 월계리,19950101,,3,
4421032025,충청남도 서산시 부석면 갈마리,19950101,,3,
4421032026,충청남도 서산시 부석면 취평리,19950101,,3,
4421032027,충청남도 서산시 부석면 대두리,19950101,,3,
4421032028,충청남도 서산시 부석면 봉락리,19950101,,3,
4421032029,충청남도 서산시 부석면 지산리,19950101,,3,
4421032030,충청남도 서산시 부석면 칠전리,19950101,,3,
4421032031,충청남도 서산시 부석면 강당리,19950101,,3,
4421032032,충청남도 서산시 부석면 마룡리,19950101,,3,
4421032033,충청남도 서산시 부석면 창리,19950101,,3,
4421032034,충청남도 서산시 부석면 간월도리,19950101,,3,
4421033000,팔봉면,19950101,,2,4421000000
4421033021,충청남도 서산시 팔봉면 금학리,19950101,,3,
4421033022,충청남도 서산시 팔봉면 양길리,19950101,,3,
4421033023,충청남도 서산시 팔봉면 대황리,19950101,,3,
4421033024,충청남도 서산시 팔봉면 흑석리,19950101,,3,
4421033025,충청남도 서산시 팔봉면 고파도리,19950101,,3,
4421033026,충청남도 서산시 팔봉면 호리,19950101,,3,
4421033027,충청남도 서산시 팔봉면 덕송리,19950101,,3,
4421033028,충청남도 서산시 팔봉면 어송리,19950101,,3,
4421033029,충청남도 서산시 팔봉면 진장리,19950101,,3,
4421034000,지곡면,19950101,,2,4421000000
4421034021,충청남도 서산시 지곡면 화천리,19950101,,3,
4421034022,충청남도 서산시 지곡면 산성리,19950101,,3,
4421034023,충청남도 서산시 지곡면 장현리,19950101,,3,
4421034024,충청남도 서산시 지곡면 연화리,19950101,,3,
4421034025,충청남도 서산시 지곡면 중왕리,19950101,,3,
4421034026,충청남도 서산시 지곡면 도성리,19950101,,3,
4421034027,충청남도 서산시 지곡면 대요리,19950101,,3,
4421034028,충청남도 서산시 지곡면 환성리,19950101,,3,
4421034029,충청남도 서산시 지곡면 무장리,19950101,,3,
4421036000,성연면,19950101,,2,4421000000
4421036021,충청남도 서산시 성연면 일람리,19950101,,3,
4421036022,충청남도 서산시 성연면 고남리,19950101,,3,
4421036023,충청남도 서산시 성연면 오사리,19950101,,3,
4421036024,충청남도 서산시 성연면 왕정리,19950101,,3,
4421036025,충청남도 서산시 성연면 평리,19950101,,3,
4421036026,충청남도 서산시 성연면 갈현리,19950101,,3,
4421036027,충청남도 서산시 성연면 명천리,19950101,,3,
4421036028,충청남도 서산시 성연면 예덕리,19950101,,3,
4421036029,충청남도 서산시 성연면 해성리,19950101,,3,
4421037000,음암면,19950101,,2,4421000000
4421037021,충청남도 서산시 음암면 도당리,19950101,,3,
4421037022,충청남도 서산시 음암면 탑곡리,19950101,,3,
4421037023,충청남도 서산시 음암면 문양리,19950101,,3,
4421037024,충청남도 서산시 음암면 율목리,19950101,,3,
4421037025,충청남도 서산시 음암면 부산리,19950101,,3,
4421037026,충청남도 서산시 음암면 상홍리,19950101,,3,
4421037027,충청남도 서산시 음암면 신장리,19950101,,3,
4421037028,충청남도 서산시 음암면 유계리,19950101,,3,
4421037029,충청남도 서산시 음암면 성암리,19950101,,3,
4421037030,충청남도 서산시 음암면 부장리,19950101,,3,
4421038000,운산면,19950101,,2,4421000000
4421038021,충청남도 서산시 운산면 신창리,19950101,,3,
4421038022,충청남도 서산시 운산면 용현리,19950101,,3,
4421038023,충청남도 서산시 운산면 태봉리,19950101,,3,
4421038024,충청남도 서산시 운산면 고풍리,19950101,,3,
4421038025,충청남도 서산시 운산면 원평리,19950101,,3,
4421038026,충청남도 서산시 운산면 와우리,19950101,,3,
4421038027,충청남도 서산시 운산면 팔중리,19950101,,3,
4421038028,충청남도 서산시 운산면 고산리,19950101,,3,
4421038029,충청남도 서산시 운산면 수평리,19950101,,3,
4421038030,충청남도 서산시 운산면 수당리,19950101,,3,
4421038031,충청남도 서산시 운산면 안호리,19950101,,3,
4421038032,충청남도 서산시 운산면 용장리,19950101,,3,
4421038033,충청남도 서산시 운산면 갈산리,19950101,,3,
4421038034,충청남도 서산시 운산면 여미리,19950101,,3,
4421038035,충청남도 서산시 운산면 가좌리,19950101,,3,
4421038036,충청남도 서산시 운산면 소중리,19950101,,3,
4421038037,충청남도 서산시 운산면 상성리,19950101,,3,
4421038038,충청남도 서산시 운산면 원벌리,19950101,,3,
4421038039,충청남도 서산시 운산면 거성리,19950101,,3,
4421039000,해미면,19950101,,2,4421000000
4421039021,충청남도 서산시 해미면 읍내리,19950101,,3,
4421039022,충청남도 서산시 해미면 휴암리,19950101,,3,
4421039023,충청남도 서산시 해미면 대곡리,19950101,,3,
4421039024,충청남도 서산시 해미면 산수리,19950101,,3,
4421039025,충청남도 서산시 해미면 황락리,19950101,,3,
4421039026,충청남도 서산시 해미면 오학리,19950101,,3,
4421039027,충청남도 서산시 해미면 삼송리,19950101,,3,
4421039028,충청남도 서산시 해미면 관유리,19950101,,3,
4421039029,충청남도 서산시 해미면 홍천리,19950101,,3,
4421039030,충청남도 서산시 해미면 동암리,19950101,,3,
4421039031,충청남도 서산시 해미면 반양리,19950101,,3,
4421039032,충청남도 서산시 해미면 웅소성리,19950101,,3,
4421039033,충청남도 서산시 해미면 귀밀리,19950101,,3,
4421039034,충청남도 서산시 해미면 억대리,19950101,,3,
4421039035,충청남도 서산시 해미면 전천리,19950101,,3,
4421039036,충청남도 서산시 해미면 응평리,19950101,,3,
4421039037,충청남도 서산시 해미면 양림리,19950101,,3,
4421039038,충청남도 서산시 해미면 기지리,19950101,,3,
4421039039,충청남도 서산시 해미면 언암리,19950101,,3,
4421039040,충청남도 서산시 해미면 석포리,19950101,,3,
4421039041,충청남도 서산시 해미면 저성리,19950101,,3,
4421039042,충청남도 서산시 해미면 조산리,19950101,,3,
4421040000,고북면,19950101,,2,4421000000
4421040021,충청남도 서산시 고북면 가구리,19950101,,3,
4421040022,충청남도 서산시 고북면 신송리,19950101,,3,
4421040023,충청남도 서산시 고북면 장요리,19950101,,3,
4421040024,충청남도 서산시 고북면 초록리,19950101,,3,
4421040025,충청남도 서산시 고북면 용암리,19950101,,3,
4421040026,충청남도 서산시 고북면 신상리,19950101,,3,
4421040027,충청남도 서산시 고북면 신정리,19950101,,3,
4421040028,충청남도 서산시 고북면 남정리,19950101,,3,
4421040029,충청남도 서산시 고북면 기포리,19950101,,3,
4421040030,충청남도 서산시 고북면 양천리,19950101,,3,
4421040031,충청남도 서산시 고북면 정자리,19950101,,3,
4421040032,충청남도 서산시 고북면 봉생리,19950101,,3,
4421040033,충청남도 서산시 고북면 사기리,19950101,,3,
4423000000,논산시,19960301,,1,4400000000
4423010100,화지동,19960301,,2,4423000000
4423010200,반월동,19960301,,2,4423000000
4423010300,대교동,19960301,,2,4423000000
4423010400,부창동,19960301,,2,4423000000
4423010500,취암동,19960301,,2,4423000000
4423010600,등화동,19960301,,2,4423000000
4423010700,지산동,19960301,,2,4423000000
4423010800,덕지동,19960301,,2,4423000000
4423010900,내동,19960301,,2,4423000000
4423011000,강산동,19960301,,2,4423000000
4423011100,관촉동,19960301,,2,4423000000
4423025000,강경읍,19960301,,2,4423000000
4423025021,충청남도 논산시 강경읍 남교리,19960301,,3,
4423025022,충청남도 논산시 강경읍 동흥리,19960301,,3,
4423025023,충청남도 논산시 강경읍 북옥리,19960301,,3,
4423025024,충청남도 논산시 강경읍 서창리,19960301,,3,
4423025025,충청남도 논산시 강경읍 홍교리,19960301,,3,
4423025026,충청남도 논산시 강경읍 중앙리,19960301,,3,
4423025027,충청남도 논산시 강경읍 염천리,19960301,,3,
4423025028,충청남도 논산시 강경읍 태평리,19960301,,3,
4423025029,충청남도 논산시 강경읍 대흥리,19960301,,3,
4423025030,충청남도 논산시 강경읍 황산리,19960301,,3,
4423025031,충청남도 논산시 강경읍 채산리,19960301,,3,
4423025032,충청남도 논산시 강경읍 산양리,19960301,,3,
4423025033,충청남도 논산시 강경읍 채운리,19960301,,3,
4423025300,연무읍,19960301,,2,4423000000
4423025321,충청남도 논산시 연무읍 마산리,19960301,,3,
4423025322,충청남도 논산시 연무읍 죽평리,19960301,,3,
4423025323,충청남도 논산시 연무읍 금곡리,19960301,,3,
4423025324,충청남도 논산시 연무읍 동산리,19960301,,3,
4423025325,충청남도 논산시 연무읍 죽본리,19960301,,3,
4423025326,충청남도 논산시 연무읍 소룡리,19960301,,3,
4423025327,충청남도 논산시 연무읍 양지리,19960301,,3,
4423025328,충청남도 논산시 연무읍 마전리,19960301,,3,
4423025329,충청남도 논산시 연무읍 고내리,19960301,,3,
4423025330,충청남도 논산시 연무읍 황화정리,19960301,,3,
4423025331,충청남도 논산시 연무읍 안심리,19960301,,3,
4423025332,충청남도 논산시 연무읍 신화리,19960301,,3,
4423025333,충청남도 논산시 연무읍 봉동리,19960301,,3,
4423031000,성동면,19960301,,2,4423000000
4423031021,충청남도 논산시 성동면 삼산리,19960301,,3,
4423031022,충청남도 논산시 성동면 월성리,19960301,,3,
4423031023,충청남도 논산시 성동면 병촌리,19960301,,3,
4423031024,충청남도 논산시 성동면 개척리,19960301,,3,
4423031025,충청남도 논산시 성동면 우곤리,19960301,,3,
4423031026,충청남도 논산시 성동면 원남리,19960301,,3,
4423031027,충청남도 논산시 성동면 원북리,19960301,,3,
4423031028,충청남도 논산시 성동면 정지리,19960301,,3,
4423031029,충청남도 논산시 성동면 원봉리,19960301,,3,
4423031030,충청남도 논산시 성동면 화정리,19960301,,3,
4423031031,충청남도 논산시 성동면 삼호리,19960301,,3,
4423032000,광석면,19960301,,2,4423000000
4423032021,충청남도 논산시 광석면 신당리,19960301,,3,
4423032022,충청남도 논산시 광석면 중리,19960301,,3,
4423032023,충청남도 논산시 광석면 득윤리,19960301,,3,
4423032024,충청남도 논산시 광석면 갈산리,19960301,,3,
4423032025,충청남도 논산시 광석면 광리,19960301,,3,
4423032026,충청남도 논산시 광석면 이사리,19960301,,3,
4423032027,충청남도 논산시 광석면 산동리,19960301,,3,
4423032028,충청남도 논산시 광석면 천동리,19960301,,3,
4423032029,충청남도 논산시 광석면 왕전리,19960301,,3,
4423032030,충청남도 논산시 광석면 항월리,19960301,,3,
4423032031,충청남도 논산시 광석면 사월리,19960301,,3,
4423032032,충청남도 논산시 광석면 율리,19960301,,3,
4423032033,충청남도 논산시 광석면 오강리,19960301,,3,
4423033000,노성면,19960301,,2,4423000000
4423033021,충청남도 논산시 노성면 읍내리,19960301,,3,
4423033022,충청남도 논산시 노성면 두사리,19960301,,3,
4423033023,충청남도 논산시 노성면 송당리,19960301,,3,
4423033024,충청남도 논산시 노성면 교촌리,19960301,,3,
4423033025,충청남도 논산시 노성면 하도리,19960301,,3,
4423033026,충청남도 논산시 노성면 죽림리,19960301,,3,
4423033027,충청남도 논산시 노성면 병사리,19960301,,3,
4423033028,충청남도 논산시 노성면 가곡리,19960301,,3,
4423033029,충청남도 논산시 노성면 장구리,19960301,,3,
4423033030,충청남도 논산시 노성면 효죽리,19960301,,3,
4423033031,충청남도 논산시 노성면 호암리,19960301,,3,
4423033032,충청남도 논산시 노성면 노티리,19960301,,3,
4423033033,충청남도 논산시 노성면 구암리,19960301,,3,
4423033034,충청남도 논산시 노성면 화곡리,19960301,,3,
4423034000,상월면,19960301,,2,4423000000
4423034021,충청남도 논산시 상월면 신충리,19960301,,3,
4423034022,충청남도 논산시 상월면 산성리,19960301,,3,
4423034023,충청남도 논산시 상월면 월오리,19960301,,3,
4423034024,충청남도 논산시 상월면 지경리,19960301,,3,
4423034025,충청남도 논산시 상월면 석종리,19960301,,3,
4423034026,충청남도 논산시 상월면 상도리,19960301,,3,
4423034027,충청남도 논산시 상월면 대명리,19960301,,3,
4423034028,충청남도 논산시 상월면 대우리,19960301,,3,
4423034029,충청남도 논산시 상월면 대촌리,19960301,,3,
4423034030,충청남도 논산시 상월면 학당리,19960301,,3,
4423034031,충청남도 논산시 상월면 주곡리,19960301,,3,
4423034032,충청남도 논산시 상월면 한천리,19960301,,3,
4423034033,충청남도 논산시 상월면 숙진리,19960301,,3,
4423035000,부적면,19960301,,2,4423000000
4423035021,충청남도 논산시 부적면 마구평리,19960301,,3,
4423035022,충청남도 논산시 부적면 덕평리,19960301,,3,
4423035023,충청남도 논산시 부적면 부황리,19960301,,3,
4423035024,충청남도 논산시 부적면 외성리,19960301,,3,
4423035025,충청남도 논산시 부적면 감곡리,19960301,,3,
4423035026,충청남도 논산시 부적면 충곡리,19960301,,3,
4423035027,충청남도 논산시 부적면 신풍리,19960301,,3,
4423035028,충청남도 논산시 부적면 안천리,20031124,,3,
4423035029,충청남도 논산시 부적면 탑정리,19960301,,3,
4423035030,충청남도 논산시 부적면 신교리,19960301,,3,
4423035031,충청남도 논산시 부적면 반송리,19960301,,3,
4423035032,충청남도 논산시 부적면 아호리,19960301,,3,
4423035033,충청남도 논산시 부적면 부인리,19960301,,3,
4423035034,충청남도 논산시 부적면 왕덕리,19960301,,3,
4423036000,연산면,19960301,,2,4423000000
4423036021,충청남도 논산시 연산면 연산리,19960301,,3,
4423036022,충청남도 논산시 연산면 화악리,19960301,,3,
4423036023,충청남도 논산시 연산면 천호리,19960301,,3,
4423036024,충청남도 논산시 연산면 송정리,19960301,,3,
4423036025,충청남도 논산시 연산면 신암리,19960301,,3,
4423036026,충청남도 논산시 연산면 청동리,19960301,,3,
4423036027,충청남도 논산시 연산면 고정리,19960301,,3,
4423036028,충청남도 논산시 연산면 한전리,19960301,,3,
4423036029,충청남도 논산시 연산면 임리,19960301,,3,
4423036030,충청남도 논산시 연산면 관동리,19960301,,3,
4423036031,충청남도 논산시 연산면 고양리,19960301,,3,
4423036032,충청남도 논산시 연산면 표정리,19960301,,3,
4423036033,충청남도 논산시 연산면 덕암리,19960301,,3,
4423036034,충청남도 논산시 연산면 장전리,19960301,,3,
4423036035,충청남도 논산시 연산면 백석리,19960301,,3,
4423036036,충청남도 논산시 연산면 어은리,19960301,,3,
4423036037,충청남도 논산시 연산면 사포리,19960301,,3,
4423036038,충청남도 논산시 연산면 송산리,19960301,,3,
4423036039,충청남도 논산시 연산면 오산리,19960301,,3,
4423036040,충청남도 논산시 연산면 신양리,19960301,,3,
4423038000,벌곡면,19960301,,2,4423000000
4423038021,충청남도 논산시 벌곡면 한삼천리,19960301,,3,
4423038022,충청남도 논산시 벌곡면 덕목리,19960301,,3,
4423038023,충청남도 논산시 벌곡면 사정리,19960301,,3,
4423038024,충청남도 논산시 벌곡면 대덕리,19960301,,3,
4423038025,충청남도 논산시 벌곡면 검천리,19960301,,3,
4423038026,충청남도 논산시 벌곡면 덕곡리,19960301,,3,
4423038027,충청남도 논산시 벌곡면 수락리,19960301,,3,
4423038028,충청남도 논산시 벌곡면 도산리,19960301,,3,
4423038029,충청남도 논산시 벌곡면 만목리,19960301,,3,
4423038030,충청남도 논산시 벌곡면 어곡리,19960301,,3,
4423038031,충청남도 논산시 벌곡면 조동리,19960301,,3,
4423038032,충청남도 논산시 벌곡면 조령리,19960301,,3,
4423038033,충청남도 논산시 벌곡면 신양리,19960301,,3,
4423038034,충청남도 논산시 벌곡면 양산리,19960301,,3,
4423039000,양촌면,19960301,,2,4423000000
4423039021,충청남도 논산시 양촌면 인천리,19960301,,3,
4423039022,충청남도 논산시 양촌면 도평리,19960301,,3,
4423039023,충청남도 논산시 양촌면 임화리,19960301,,3,
4423039024,충청남도 논산시 양촌면 양촌리,19960301,,3,
4423039025,충청남도 논산시 양촌면 신기리,19960301,,3,
4423039026,충청남도 논산시 양촌면 오산리,19960301,,3,
4423039027,충청남도 논산시 양촌면 채광리,19960301,,3,
4423039028,충청남도 논산시 양촌면 남산리,19960301,,3,
4423039029,충청남도 논산시 양촌면 반암리,19960301,,3,
4423039030,충청남도 논산시 양촌면 산직리,19960301,,3,
4423039031,충청남도 논산시 양촌면 모촌리,19960301,,3,
4423039032,충청남도 논산시 양촌면 신흥리,19960301,,3,
4423039033,충청남도 논산시 양촌면 거사리,19960301,,3,
4423039034,충청남도 논산시 양촌면 반곡리,19960301,,3,
4423039035,충청남도 논산시 양촌면 명암리,19960301,,3,
4423039036,충청남도 논산시 양촌면 석서리,19960301,,3,
4423039037,충청남도 논산시 양촌면 중산리,19960301,,3,
4423040000,가야곡면,19960301,,2,4423000000
4423040021,충청남도 논산시 가야곡면 육곡리,19960301,,3,
4423040022,충청남도 논산시 가야곡면 강청리,19960301,,3,
4423040023,충청남도 논산시 가야곡면 목곡리,19960301,,3,
4423040024,충청남도 논산시 가야곡면 함적리,19960301,,3,
4423040025,충청남도 논산시 가야곡면 산노리,19960301,,3,
4423040026,충청남도 논산시 가야곡면 병암리,19960301,,3,
4423040027,충청남도 논산시 가야곡면 조정리,19960301,,3,
4423040028,충청남도 논산시 가야곡면 등리,19960301,,3,
4423040029,충청남도 논산시 가야곡면 종연리,19960301,,3,
4423040030,충청남도 논산시 가야곡면 두월리,19960301,,3,
4423040031,충청남도 논산시 가야곡면 야촌리,19960301,,3,
4423040032,충청남도 논산시 가야곡면 왕암리,19960301,,3,
4423040033,충청남도 논산시 가야곡면 삼전리,19960301,,3,
4423040034,충청남도 논산시 가야곡면 양촌리,19960301,,3,
4423041000,은진면,19960301,,2,4423000000
4423041021,충청남도 논산시 은진면 연서리,19960301,,3,
4423041022,충청남도 논산시 은진면 방축리,19960301,,3,
4423041023,충청남도 논산시 은진면 토양리,19960301,,3,
4423041024,충청남도 논산시 은진면 시묘리,19960301,,3,
4423041025,충청남도 논산시 은진면 용산리,19960301,,3,
4423041026,충청남도 논산시 은진면 교촌리,19960301,,3,
4423041027,충청남도 논산시 은진면 와야리,19960301,,3,
4423041028,충청남도 논산시 은진면 남산리,19960301,,3,
4423041029,충청남도 논산시 은진면 성덕리,19960301,,3,
4423041030,충청남도 논산시 은진면 성평리,19960301,,3,
4423042000,채운면,19960301,,2,4423000000
4423042021,충청남도 논산시 채운면 화산리,19960301,,3,
4423042022,충청남도 논산시 채운면 용화리,19960301,,3,
4423042023,충청남도 논산시 채운면 우기리,19960301,,3,
4423042024,충청남도 논산시 채운면 심암리,19960301,,3,
4423042025,충청남도 논산시 채운면 화정리,19960301,,3,
4423042026,충청남도 논산시 채운면 삼거리,19960301,,3,
4423042027,충청남도 논산시 채운면 장화리,19960301,,3,
4423042028,충청남도 논산시 채운면 야화리,19960301,,3,
4425000000,계룡시,20030919,,1,4400000000
4425010100,금암동,20030919,,2,4425000000
4425031000,두마면,20030919,,2,4425000000
4425031021,충청남도 계룡시 두마면 두계리,20030919,,3,
4425031022,충청남도 계룡시 두마면 왕대리,20030919,,3,
4425031023,충청남도 계룡시 두마면 입암리,20030919,,3,
4425031024,충청남도 계룡시 두마면 농소리,20030919,,3,
4425031500,엄사면,20060320,,2,4425000000
4425031521,충청남도 계룡시 엄사면 엄사리,20060320,,3,
4425031522,충청남도 계룡시 엄사면 유동리,20060320,,3,
4425031523,충청남도 계룡시 엄사면 광석리,20060320,,3,
4425031524,충청남도 계룡시 엄사면 도곡리,20060320,,3,
4425031525,충청남도 계룡시 엄사면 향한리,20060320,,3,
4425033000,신도안면,20090521,,2,4425000000
4425033021,충청남도 계룡시 신도안면 남선리,20090521,,3,
4425033022,충청남도 계룡시 신도안면 정장리,20090521,,3,
4425033023,충청남도 계룡시 신도안면 부남리,20090521,,3,
4425033024,충청남도 계룡시 신도안면 석계리,20090521,,3,
4425033025,충청남도 계룡시 신도안면 용동리,20090521,,3,
4427000000,당진시,20120101,,1,4400000000
4427010100,읍내동,20120101,,2,4427000000
4427010200,채운동,20120101,,2,4427000000
4427010300,우두동,20120101,,2,4427000000
4427010400,원당동,20120101,,2,4427000000
4427010500,시곡동,20120101,,2,4427000000
4427010600,수청동,20120101,,2,4427000000
4427010700,대덕동,20120101,,2,4427000000
4427010800,행정동,20120101,,2,4427000000
4427010900,용연동,20120101,,2,4427000000
4427011000,사기소동,20120101,,2,4427000000
